,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay,delay_std
15195,15196,2,1.0,"('27', '32')",15195,15196,4.446153846153846,6.632238280956482
15196,2635,2,0.0,"('27', '32')",15196,2635,4.615384615384615,6.807742198861077
2635,15202,2,1.0,"('27', '32')",2635,15202,4.507692307692308,6.795287960163165
15202,5150,2,2.0,"('27', '32')",15202,5150,4.321428571428571,6.565756120901342
523,1090,1,0.0,"('28',)",523,1090,1.3499999999999999,1.5347490170886395
1090,22533,2,0.0,"('28', '84')",1090,22533,3.1875,3.281640849737622
22533,22534,2,1.0,"('28', '84')",22533,22534,2.64375,3.1662740984738935
22534,22536,2,0.0,"('28', '84')",22534,22536,3.11875,3.246992197916917
22536,22540,2,1.0,"('28', '84')",22536,22540,2.78125,3.2412381893344397
22540,22541,2,0.0,"('28', '84')",22540,22541,2.975,3.34912924006624
22541,524,1,1.0,"('28',)",22541,524,1.0583333333333333,1.378707123842237
524,23503,1,0.0,"('28',)",524,23503,1.1333333333333335,1.391750587199336
23503,23504,1,0.0,"('28',)",23503,23504,1.5916666666666668,1.6730257474154875
23504,23505,1,1.0,"('28',)",23504,23505,1.2166666666666666,1.4414849246103087
23505,23506,1,0.0,"('28',)",23505,23506,1.6083333333333334,1.4687399258197382
23506,23507,1,0.0,"('28',)",23506,23507,2.0749999999999997,1.5989343041822919
23507,23508,1,1.0,"('28',)",23507,23508,2.3249999999999997,1.5196440970892433
23508,25994,1,0.0,"('28',)",23508,25994,2.3000000000000003,1.652546244711201
25994,23509,1,0.0,"('28',)",25994,23509,2.1166666666666667,1.5384959203617337
23509,23510,1,1.0,"('28',)",23509,23510,2.3416666666666663,1.6582895532518567
23510,23511,1,1.0,"('28',)",23510,23511,1.6583333333333332,1.4009466496449876
23511,23512,1,1.0,"('28',)",23511,23512,1.1583333333333334,1.2442291029412793
23512,23513,1,0.0,"('28',)",23512,23513,1.3416666666666668,1.3297014930449844
23513,23514,1,1.0,"('28',)",23513,23514,1.25,1.2361965127688308
23514,23515,1,0.0,"('28',)",23514,23515,1.383333333333333,1.29462759358072
23515,525,1,1.0,"('28',)",23515,525,11.163157894736841,13.867035673227827
525,23516,1,0.0,"('28',)",525,23516,1.9833333333333334,1.6219143197487533
23516,23517,1,0.0,"('28',)",23516,23517,2.433333333333333,1.7047171630685853
23517,23518,1,1.0,"('28',)",23517,23518,2.216666666666667,1.7298624923456323
23518,23519,1,1.0,"('28',)",23518,23519,1.7833333333333332,1.5572897980631335
23519,23520,1,1.0,"('28',)",23519,23520,1.6916666666666667,1.6008283840410609
23520,526,1,1.0,"('28',)",23520,526,7.1466666666666665,11.902092653134973
526,23521,1,0.0,"('28',)",526,23521,1.9000000000000001,1.7146428199482249
23521,23522,1,1.0,"('28',)",23521,23522,1.5333333333333332,1.496865411653987
23522,23523,1,0.0,"('28',)",23522,23523,1.9333333333333333,1.7089780749342753
23523,25995,1,1.0,"('28',)",23523,25995,1.5999999999999999,1.7188791273808213
25995,25996,1,0.0,"('28',)",25995,25996,2.4,1.8853502206607275
23524,30218,1,1.0,"('28',)",23524,30218,2.0749999999999997,1.86358647383333
30218,23525,1,0.0,"('28',)",30218,23525,1.9583333333333333,1.7101080951126149
23525,23526,1,1.0,"('28',)",23525,23526,2.0,1.763261440935776
23526,23527,1,0.0,"('28',)",23526,23527,1.9416666666666667,1.7516009992592665
23527,23528,1,0.0,"('28',)",23527,23528,2.15,1.760423502765999
23528,1465,1,1.0,"('28',)",23528,1465,2.4,2.061366238500759
1465,23529,1,0.0,"('28',)",1465,23529,2.607142857142857,2.1751973511577094
23529,23530,1,1.0,"('28',)",23529,23530,2.1285714285714286,1.9854968653205682
23530,23531,1,0.0,"('28',)",23530,23531,2.707142857142857,2.2283019701848468
23531,23532,1,1.0,"('28',)",23531,23532,2.3642857142857143,2.3542456387285773
23532,23533,1,0.0,"('28',)",23532,23533,2.557142857142857,2.3950957217788846
23533,527,1,1.0,"('28',)",23533,527,7.176470588235294,11.149861513252347
527,23534,1,0.0,"('28',)",527,23534,3.1642857142857146,3.0137140752686755
23534,23621,1,0.0,"('28',)",23534,23621,3.507142857142857,2.836971376909995
23621,23536,1,1.0,"('28',)",23621,23536,4.526666666666667,5.643892611445032
23536,23537,1,0.0,"('28',)",23536,23537,4.786666666666666,5.633936287822049
23537,23539,1,0.0,"('28',)",23537,23539,4.793333333333334,5.658428184912267
23539,23540,1,1.0,"('28',)",23539,23540,4.3533333333333335,5.612341842081695
23540,23541,1,0.0,"('28',)",23540,23541,4.573333333333334,5.67947012954386
23541,23543,1,1.0,"('28',)",23541,23543,4.4875,5.210800864759074
23543,23544,1,0.0,"('28',)",23543,23544,3.7125,3.829214075340083
23544,23545,1,1.0,"('28',)",23544,23545,2.886666666666667,2.922539665297649
23545,23546,1,0.0,"('28',)",23545,23546,2.6333333333333333,2.722306445085193
23546,23548,1,1.0,"('28',)",23546,23548,2.553846153846154,2.9918264724120682
23548,23549,1,0.0,"('28',)",23548,23549,2.5461538461538464,2.9187940959168346
23549,25530,1,0.0,"('28',)",23549,25530,3.1153846153846154,2.967278819009698
25530,23551,1,1.0,"('28',)",25530,23551,2.4615384615384617,2.7813481328121146
23551,469,1,1.0,"('28',)",23551,469,5.746666666666667,10.140292096854203
469,30763,1,0.0,"('28',)",469,30763,2.330769230769231,2.7414669477564426
30763,23553,1,1.0,"('28',)",30763,23553,2.2,2.690105326314691
23553,23554,1,0.0,"('28',)",23553,23554,2.330769230769231,2.705668314047571
23554,23555,1,1.0,"('28',)",23554,23555,2.0,2.6601435367971473
23555,17490,1,0.0,"('28',)",23555,17490,2.341666666666667,2.752010284512143
17490,17492,1,0.0,"('28',)",17490,17492,2.5,2.824889378365107
17492,17493,1,0.0,"('28',)",17492,17493,2.2666666666666666,2.9894764921252848
17493,17494,1,1.0,"('28',)",17493,17494,2.3333333333333335,2.7615322931410033
17494,1055,1,0.0,"('28',)",17494,1055,2.4833333333333334,2.808698609460951
1055,32209,1,0.0,"('28',)",1055,32209,2.6999999999999997,3.1036635244058393
32209,23556,1,1.0,"('28',)",32209,23556,2.6083333333333334,2.8576717584054117
23556,23557,1,0.0,"('28',)",23556,23557,2.5083333333333333,3.0446550284760083
23557,23558,1,1.0,"('28',)",23557,23558,2.0500000000000003,2.839174015608957
23558,23559,1,0.0,"('28',)",23558,23559,2.2666666666666666,2.945669651703955
23559,23560,1,0.0,"('28',)",23559,23560,2.9583333333333335,3.2751012013047593
23560,23561,1,1.0,"('28',)",23560,23561,2.875,3.204010271235381
23561,23562,1,1.0,"('28',)",23561,23562,6.535714285714286,10.381907868451298
23562,23563,1,0.0,"('28',)",23562,23563,2.7083333333333335,3.288397878308008
23563,23564,1,0.0,"('28',)",23563,23564,3.0416666666666665,3.5186408360805075
23564,23565,1,1.0,"('28',)",23564,23565,3.0,3.3471833477771074
23565,23566,1,0.0,"('28',)",23565,23566,3.2583333333333333,3.488281247348909
23566,23567,1,0.0,"('28',)",23566,23567,2.975,3.327058487886587
23567,23568,1,1.0,"('28',)",23567,23568,3.216666666666667,3.4403576276399823
23568,23569,1,0.0,"('28',)",23568,23569,2.8642857142857143,2.9606670617530524
23569,23570,1,1.0,"('28',)",23569,23570,2.871428571428571,3.2053869492629894
23570,23571,1,0.0,"('28',)",23570,23571,2.8357142857142854,2.99013947265576
23571,25997,1,1.0,"('28',)",23571,25997,3.3285714285714287,3.4003231908449236
25997,23572,1,0.0,"('28',)",25997,23572,3.1214285714285714,3.134958856662561
23572,23573,1,0.0,"('28',)",23572,23573,3.064285714285714,3.226001846262322
23573,23574,1,0.0,"('28',)",23573,23574,3.3285714285714287,3.3547735384829624
23574,23575,1,1.0,"('28',)",23574,23575,3.0142857142857147,3.2236761487605907
23575,23576,1,0.0,"('28',)",23575,23576,3.064285714285714,3.064839597473538
23576,23577,1,1.0,"('28',)",23576,23577,3.6142857142857143,3.4071998751190082
23577,23578,1,0.0,"('28',)",23577,23578,3.25,3.2260359099532185
23578,23579,1,1.0,"('28',)",23578,23579,3.4214285714285713,3.3062129326533034
23579,17713,1,0.0,"('28',)",23579,17713,3.1214285714285714,3.1361854761253105
17713,17714,2,0.0,"('28', '70')",17713,17714,5.3121212121212125,3.309244397872192
17714,17716,2,1.0,"('28', '70')",17714,17716,4.966666666666667,3.2986423975124475
17716,17718,2,0.0,"('28', '70')",17716,17718,5.3090909090909095,3.291026021277752
17718,841,2,1.0,"('28', '70')",17718,841,9.933333333333334,3.9085523674623324
23977,544,1,1.0,"('29',)",23977,544,5.238888888888889,9.33605232503937
544,24210,1,0.0,"('29',)",544,24210,2.359375,3.0859577250255974
24210,24211,1,1.0,"('29',)",24210,24211,2.178125,3.0532620709977634
24211,24212,1,0.0,"('29',)",24211,24212,2.709375,3.1862972113967705
24212,24213,1,1.0,"('29',)",24212,24213,2.234375,2.9975914390530067
24213,24214,1,0.0,"('29',)",24213,24214,2.603125,3.0713540541276663
24214,545,1,1.0,"('29',)",24214,545,8.985714285714286,12.187870248106066
545,24215,1,0.0,"('29',)",545,24215,2.80625,3.1203739953678213
24215,24216,1,1.0,"('29',)",24215,24216,2.7125,3.1197342732168507
24216,24217,1,0.0,"('29',)",24216,24217,3.009375,3.201547949694577
24217,24218,1,1.0,"('29',)",24217,24218,2.81875,3.1303341571602017
24218,24219,1,0.0,"('29',)",24218,24219,3.3312500000000003,3.2238463803151305
24219,24220,1,1.0,"('29',)",24219,24220,2.815625,3.148282621961049
24220,546,1,1.0,"('29',)",24220,546,12.361702127659575,13.171833472974747
546,24221,1,0.0,"('29',)",546,24221,4.506666666666666,3.6255732800752214
24221,24222,1,1.0,"('29',)",24221,24222,4.076666666666666,3.560964934447939
24222,24223,1,0.0,"('29',)",24222,24223,4.426666666666667,3.5855969861553656
24223,24224,1,1.0,"('29',)",24223,24224,4.383333333333334,3.6075670790555026
24224,24225,1,1.0,"('29',)",24224,24225,3.8400000000000003,3.4891556136910435
24225,24226,1,0.0,"('29',)",24225,24226,4.11,3.540636023128594
24226,24227,1,1.0,"('29',)",24226,24227,3.7733333333333334,3.450030817786728
24227,548,1,1.0,"('29',)",24227,548,4.106451612903226,5.818930914630909
548,24228,1,0.0,"('29',)",548,24228,3.5833333333333335,3.367909751159319
24228,24229,1,1.0,"('29',)",24228,24229,3.1599999999999997,3.267773680594513
24229,24230,1,0.0,"('29',)",24229,24230,3.69,3.3914039407972583
24230,24231,1,1.0,"('29',)",24230,24231,3.2774193548387096,3.2733988123884683
24231,24232,1,0.0,"('29',)",24231,24232,3.616129032258064,3.3396703204751166
24232,24233,1,0.0,"('29',)",24232,24233,3.774193548387097,3.356880272111342
24233,24234,1,1.0,"('29',)",24233,24234,3.270967741935484,3.283006096896268
24234,24235,1,0.0,"('29',)",24234,24235,3.6774193548387095,3.35685464658206
24235,24236,1,1.0,"('29',)",24235,24236,3.296774193548387,3.2930719063884952
24236,24237,1,0.0,"('29',)",24236,24237,3.664516129032258,3.374467699958693
24237,20428,1,1.0,"('29',)",24237,20428,3.027586206896552,3.1002184890428217
20428,539,1,1.0,"('29',)",20428,539,3.7896551724137932,3.3353458620815375
55,30884,1,0.0,"('3',)",55,30884,2.725,3.3598195036004834
30884,25369,1,0.0,"('3',)",30884,25369,2.584375,3.2984951969824254
25369,25370,1,1.0,"('3',)",25369,25370,2.03125,3.0660931850409963
25370,25371,1,0.0,"('3',)",25370,25371,1.48125,2.994019576723982
25371,25372,1,0.0,"('3',)",25371,25372,1.946875,3.276306375744176
25372,25373,1,1.0,"('3',)",25372,25373,1.990625,3.306529159200802
25373,25374,1,0.0,"('3',)",25373,25374,2.08125,3.4687022301273314
25374,25375,1,1.0,"('3',)",25374,25375,2.26875,3.4818828332550367
25375,25376,1,0.0,"('3',)",25375,25376,2.4375,3.5987228917510308
25376,25377,1,1.0,"('3',)",25376,25377,2.126470588235294,3.4934838757346265
25377,25378,1,0.0,"('3',)",25377,25378,2.106060606060606,3.4855899244191253
25378,25379,1,0.0,"('3',)",25378,25379,2.912121212121212,3.856306326635435
25379,25380,1,1.0,"('3',)",25379,25380,2.6272727272727274,3.8388045606080885
25380,57,1,1.0,"('3',)",25380,57,7.615,11.684123569602622
57,25381,1,0.0,"('3',)",57,25381,2.178125,3.2190696286650198
25381,25382,1,0.0,"('3',)",25381,25382,2.403125,3.2576940563097896
25382,25383,1,1.0,"('3',)",25382,25383,2.7125,3.4249323044875766
25383,25384,1,0.0,"('3',)",25383,25384,2.772727272727273,3.3762287325572977
25384,25385,1,1.0,"('3',)",25384,25385,2.590909090909091,3.290551211078058
25385,58,1,1.0,"('3',)",25385,58,12.50943396226415,13.284407634964435
58,25386,1,0.0,"('3',)",58,25386,3.9242424242424243,3.599047643390393
25386,25387,1,0.0,"('3',)",25386,25387,3.4212121212121214,3.5633339002749214
25387,25388,1,1.0,"('3',)",25387,25388,4.1030303030303035,3.741280266206079
25388,25389,1,0.0,"('3',)",25388,25389,3.7090909090909094,3.739766339322187
25389,25390,1,1.0,"('3',)",25389,25390,3.9030303030303033,3.7181551917991578
25390,25391,1,0.0,"('3',)",25390,25391,3.5,3.705823120441665
25391,18529,1,0.0,"('3',)",25391,18529,3.896969696969697,3.8256931437718618
18529,18530,2,0.0,"('3', '47')",18529,18530,7.561538461538461,8.131343366213928
18530,18531,2,1.0,"('3', '47')",18530,18531,7.212820512820513,8.209018772288116
18531,25393,1,1.0,"('3',)",18531,25393,4.462857142857143,3.9286343768830014
25393,25394,1,0.0,"('3',)",25393,25394,4.805714285714285,4.045472622512208
25394,26261,1,0.0,"('3',)",25394,26261,4.305714285714285,4.067080384888262
26261,25395,1,1.0,"('3',)",26261,25395,3.914285714285714,3.931931336329953
25395,25396,1,0.0,"('3',)",25395,25396,3.637142857142857,3.9994915643253015
25396,25397,1,0.0,"('3',)",25396,25397,3.7055555555555557,3.9961370235655225
25397,25398,1,0.0,"('3',)",25397,25398,3.9722222222222223,4.072178154333983
25398,25399,1,1.0,"('3',)",25398,25399,4.267647058823529,4.061326890818073
25399,25401,1,0.0,"('3',)",25399,25401,4.020588235294118,4.017143520928295
25401,25402,1,1.0,"('3',)",25401,25402,4.747058823529412,4.155553807975586
25402,25403,1,0.0,"('3',)",25402,25403,4.305882352941176,4.071329257765047
25403,25404,1,1.0,"('3',)",25403,25404,4.075757575757576,4.082281095097928
25404,19004,1,1.0,"('3',)",25404,19004,7.7205128205128215,10.30871321509853
19004,21639,1,0.0,"('3',)",19004,21639,4.393939393939394,4.145927172685517
21639,25405,1,0.0,"('3',)",21639,25405,3.981818181818182,4.119500466186294
25405,19005,1,1.0,"('3',)",25405,19005,4.306060606060606,4.174097162406754
19005,25406,1,1.0,"('3',)",19005,25406,4.421212121212122,4.186567625734533
25406,19006,1,0.0,"('3',)",25406,19006,4.487878787878787,4.27220358654038
19006,8970,1,1.0,"('3',)",19006,8970,4.55,4.2132007554898925
8970,25407,1,0.0,"('3',)",8970,25407,4.155555555555555,4.055433353236086
25407,17743,1,1.0,"('3',)",25407,17743,4.011111111111111,4.113168940143201
17743,21175,2,1.0,"('3', '89')",17743,21175,6.927777777777778,10.353675423309435
21175,17744,2,1.0,"('3', '89')",21175,17744,4.8375,6.744170322088058
17744,17745,2,0.0,"('3', '89')",17744,17745,4.71875,6.624521995334204
17745,19007,2,1.0,"('3', '89')",17745,19007,4.7875000000000005,6.85525345993859
19007,17747,2,1.0,"('3', '89')",19007,17747,4.6375,6.888432332541273
17747,26262,1,1.0,"('3',)",17747,26262,4.411764705882353,4.442887724993554
26262,25408,1,0.0,"('3',)",26262,25408,4.229411764705882,4.458735342629676
25408,19008,1,1.0,"('3',)",25408,19008,4.385714285714286,4.54785940966561
19008,25409,1,1.0,"('3',)",19008,25409,4.534285714285714,4.694173037309307
25409,25410,1,0.0,"('3',)",25409,25410,4.508823529411765,4.651905288846634
25410,25411,1,1.0,"('3',)",25410,25411,4.220588235294118,4.56772467804298
25411,23961,1,0.0,"('3',)",25411,23961,4.6000000000000005,4.788433032745776
23961,23962,1,0.0,"('3',)",23961,23962,4.408823529411765,4.625971979572858
23962,23963,1,1.0,"('3',)",23962,23963,4.535294117647059,4.922482888711886
23963,23964,1,0.0,"('3',)",23963,23964,4.488235294117647,4.8462897214437275
23964,19010,1,1.0,"('3',)",23964,19010,4.664705882352941,5.00828902937745
19010,23965,1,0.0,"('3',)",19010,23965,5.3,5.120073389625535
23965,23966,1,1.0,"('3',)",23965,23966,5.515151515151516,5.237134307765628
23966,23967,1,0.0,"('3',)",23966,23967,5.606060606060606,5.398086431432172
23967,23968,1,1.0,"('3',)",23967,23968,5.572727272727273,5.318909235411472
23968,23969,1,0.0,"('3',)",23968,23969,5.7942857142857145,5.438368205582976
23969,21204,1,2.0,"('3',)",23969,21204,6.04,5.598854924945657
2024,21392,2,4.0,"('30', '105')",2024,21392,2.7464285714285714,5.382934795535518
21392,551,1,1.0,"('30',)",21392,551,1.8333333333333333,1.7680669122124892
551,21393,1,1.0,"('30',)",551,21393,1.7416666666666665,1.7312414533209888
21393,21394,1,0.0,"('30',)",21393,21394,1.9833333333333334,1.7775536474877403
21394,21395,1,1.0,"('30',)",21394,21395,1.875,1.8000631302060695
21395,21396,1,0.0,"('30',)",21395,21396,2.5500000000000003,1.8188407896739665
21396,21397,1,0.0,"('30',)",21396,21397,3.15,1.8451410392014629
21397,21398,1,1.0,"('30',)",21397,21398,2.6416666666666666,1.9828621798406527
21398,552,1,1.0,"('30',)",21398,552,2.3916666666666666,1.8966277889182603
552,21399,1,0.0,"('30',)",552,21399,2.6583333333333337,1.9992991196159144
21399,21400,1,1.0,"('30',)",21399,21400,2.1583333333333337,1.9308304070026607
21400,21401,1,0.0,"('30',)",21400,21401,2.841666666666667,2.0939125332663004
21401,21402,1,1.0,"('30',)",21401,21402,2.2666666666666666,1.9189643671585572
21402,21403,1,1.0,"('30',)",21402,21403,2.1,1.8065537256434872
21403,553,1,0.0,"('30',)",21403,553,2.1363636363636362,1.8597164984334187
553,21404,1,1.0,"('30',)",553,21404,1.9363636363636365,1.650013774047191
21404,21405,1,0.0,"('30',)",21404,21405,2.1454545454545455,1.8343192941053836
21405,21406,1,1.0,"('30',)",21405,21406,2.1,1.7303178898687952
21406,21407,1,1.0,"('30',)",21406,21407,1.9272727272727272,1.6923893813723299
21407,21408,1,0.0,"('30',)",21407,21408,2.4454545454545453,1.6771187413916977
21408,21409,1,1.0,"('30',)",21408,21409,2.0090909090909093,1.6040290181006984
21409,554,1,1.0,"('30',)",21409,554,2.3272727272727276,1.3100312279414632
554,21410,1,0.0,"('30',)",554,21410,3.227272727272727,1.4325438276652542
21410,21411,1,1.0,"('30',)",21410,21411,2.8636363636363638,1.4746340069812085
21411,21412,1,0.0,"('30',)",21411,21412,2.6636363636363636,1.7408461892267952
21412,21413,1,1.0,"('30',)",21412,21413,2.790909090909091,1.5693658244364475
21413,21415,1,1.0,"('30',)",21413,21415,2.890909090909091,1.6330673871304546
21415,21416,1,0.0,"('30',)",21415,21416,2.972727272727273,1.9047786795798138
21416,21417,1,1.0,"('30',)",21416,21417,2.3555555555555556,1.9391435681191267
21417,21418,1,0.0,"('30',)",21417,21418,2.5777777777777775,1.8164372943882334
21418,21419,1,1.0,"('30',)",21418,21419,2.2777777777777777,1.830831626459529
21419,21420,1,0.0,"('30',)",21419,21420,2.2555555555555555,1.730687082570901
21420,21421,1,0.0,"('30',)",21420,21421,1.7090909090909092,1.4652334595241436
21421,21422,1,1.0,"('30',)",21421,21422,2.018181818181818,1.4372321884916035
21422,21423,2,1.0,"('30', '40')",21422,21423,2.913793103448276,3.6894370590657704
21423,21424,2,1.0,"('30', '40')",21423,21424,2.596551724137931,3.5602450516202118
21424,21248,2,1.0,"('30', '40')",21424,21248,11.920454545454545,13.37278700745372
21248,21425,2,0.0,"('30', '40')",21248,21425,2.5533333333333332,3.545442274179658
21426,21365,1,0.0,"('30',)",21426,21365,3.16,2.0769635956794663
21365,21428,1,1.0,"('30',)",21365,21428,2.53,2.106102245064723
21428,21429,1,0.0,"('30',)",21428,21429,2.85,2.066801070898374
21429,21430,1,1.0,"('30',)",21429,21430,2.2800000000000002,2.143102631440895
21430,21431,1,0.0,"('30',)",21430,21431,2.87,2.2196346045639532
21431,21432,1,1.0,"('30',)",21431,21432,2.32,2.27293251598507
21432,21433,1,0.0,"('30',)",21432,21433,2.74,2.349089658191492
21433,20803,1,1.0,"('30',)",21433,20803,2.23,2.341912798452486
20803,20925,1,0.0,"('30',)",20803,20925,2.37,2.37255136930689
20925,20730,1,1.0,"('30',)",20925,20730,1.78,2.381782712358306
20730,30814,1,0.0,"('30',)",20730,30814,2.2,2.3902580055996747
30814,21435,1,1.0,"('30',)",30814,21435,2.96,3.3549962742155173
21437,21438,3,3.5,"('30', '42', '49')",21437,21438,9.430434782608696,7.274703041899792
21441,21442,3,1.0,"('30', '42', '49')",21441,21442,9.58695652173913,7.3658489819773285
21442,21443,3,0.5,"('30', '42', '49')",21442,21443,9.78695652173913,7.2995830732637215
21443,30196,2,1.0,"('30', '49')",21443,30196,10.456521739130435,7.068742082188736
30196,21445,2,1.0,"('30', '49')",30196,21445,9.680952380952382,7.508503116308805
21445,21446,1,2.0,"('30',)",21445,21446,4.036363636363637,4.006562798028437
21446,1537,1,2.0,"('30',)",21446,1537,4.581818181818182,4.3166695916686
563,19529,1,1.0,"('31',)",563,19529,4.6,8.652706705611449
19529,19530,1,0.0,"('31',)",19529,19530,4.2125,8.731160671220445
19530,19531,2,0.0,"('31', '106')",19530,19531,6.709999999999999,4.771547617562531
19531,19532,2,0.0,"('31', '106')",19531,19532,6.959999999999999,4.962794911472097
19532,19533,2,1.0,"('31', '106')",19532,19533,7.07,4.905337229318015
19533,21489,2,0.0,"('31', '106')",19533,21489,7.56,5.0211109881733895
21489,9292,1,2.0,"('31',)",21489,9292,4.6,8.312721175002403
9292,9268,1,1.0,"('31',)",9292,9268,4.84,8.429438212089142
9268,9267,1,0.0,"('31',)",9268,9267,4.793333333333334,8.496256878907378
9267,21490,1,1.0,"('31',)",9267,21490,4.723529411764706,8.019236981453153
21490,21491,1,1.0,"('31',)",21490,21491,4.976470588235294,7.921373729644744
21491,21492,1,0.0,"('31',)",21491,21492,4.7176470588235295,7.748002588902966
21492,21493,1,1.0,"('31',)",21492,21493,4.958823529411765,7.836537725897309
21493,21494,1,1.0,"('31',)",21493,21494,4.964705882352941,7.7432180952487855
21494,564,1,1.0,"('31',)",21494,564,9.386363636363637,12.007469716985717
564,30193,1,0.0,"('31',)",564,30193,4.964705882352941,7.558764877318796
30193,21495,1,1.0,"('31',)",30193,21495,4.911111111111111,7.289225641830299
21495,21496,1,0.0,"('31',)",21495,21496,4.733333333333333,7.034285782550225
21496,21497,1,1.0,"('31',)",21496,21497,4.561111111111112,7.082716236095144
21497,21498,1,1.0,"('31',)",21497,21498,4.127777777777777,7.129871342421063
21498,31042,1,1.0,"('31',)",21498,31042,7.828571428571429,11.247806135293356
31042,31043,1,0.0,"('31',)",31042,31043,4.677777777777778,6.868560561209788
31043,31044,1,1.0,"('31',)",31043,31044,4.283333333333333,6.82721629604198
31044,18992,1,1.0,"('31',)",31044,18992,4.716666666666667,6.769677201445036
18992,31045,1,0.0,"('31',)",18992,31045,4.85,6.814021012070713
31045,31046,1,1.0,"('31',)",31045,31046,4.588888888888889,6.899777395291472
31046,31047,1,1.0,"('31',)",31046,31047,4.95,6.806247130394252
31047,1391,1,0.0,"('31',)",31047,1391,4.461111111111111,6.94957797185758
1391,31141,1,1.0,"('31',)",1391,31141,4.661111111111111,6.949070093429674
31141,1401,1,1.0,"('31',)",31141,1401,5.205555555555556,6.930789974685614
1401,31142,1,1.0,"('31',)",1401,31142,4.888888888888889,6.863705815107454
31142,18993,1,0.0,"('31',)",31142,18993,4.672222222222222,6.934636472558309
18993,31143,1,1.0,"('31',)",18993,31143,4.2705882352941185,5.237814991229925
31143,31144,1,1.0,"('31',)",31143,31144,3.923529411764706,5.152369529129864
31144,31145,1,0.0,"('31',)",31144,31145,3.7294117647058824,5.089912168432077
31145,31146,1,1.0,"('31',)",31145,31146,4.423529411764706,5.045979762613588
31146,31722,1,2.0,"('31',)",31146,31722,8.619047619047619,11.5260842894549
31722,21505,1,0.0,"('31',)",31722,21505,4.411764705882353,5.12370500138098
21505,21506,1,1.0,"('31',)",21505,21506,5.0,5.772251630766705
21506,21507,1,1.0,"('31',)",21506,21507,4.235294117647059,4.718440046306431
21507,26066,1,0.0,"('31',)",21507,26066,4.629411764705883,4.62111522063159
26066,21508,1,1.0,"('31',)",26066,21508,4.294117647058823,4.916613492567228
21508,21509,1,0.0,"('31',)",21508,21509,4.976470588235294,4.905676483901673
21509,21510,1,1.0,"('31',)",21509,21510,4.6000000000000005,4.841229182759271
21510,567,1,1.0,"('31',)",21510,567,11.491304347826087,11.9726549437943
567,21511,1,1.0,"('31',)",567,21511,5.666666666666667,4.778136481442752
21511,21512,1,0.0,"('31',)",21511,21512,6.216666666666667,4.8082343585830785
21512,21513,1,1.0,"('31',)",21512,21513,5.922222222222222,4.858534704736005
21513,21514,1,1.0,"('31',)",21513,21514,5.338888888888889,4.843326383542238
21514,21515,1,0.0,"('31',)",21514,21515,5.949999999999999,4.920455502587253
21515,21516,1,1.0,"('31',)",21515,21516,5.433333333333334,4.883585953447106
21516,21517,1,0.0,"('31',)",21516,21517,5.822222222222222,4.9129547304047625
21517,21518,1,0.0,"('31',)",21517,21518,6.233333333333333,4.972749269178736
21518,21519,1,1.0,"('31',)",21518,21519,5.605555555555556,4.931587528935845
21519,21520,1,0.0,"('31',)",21519,21520,5.983333333333333,4.959275326567974
21520,21521,1,0.0,"('31',)",21520,21521,6.327777777777778,4.973081132227024
21521,21522,1,1.0,"('31',)",21521,21522,5.733333333333333,4.918273250309084
21522,21523,1,0.0,"('31',)",21522,21523,6.4,5.016678066562514
21523,21524,1,1.0,"('31',)",21523,21524,6.011111111111111,4.9175422949093415
21524,21525,1,1.0,"('31',)",21524,21525,5.433333333333334,4.855681935508495
21525,21447,1,1.0,"('31',)",21525,21447,8.7,8.810400552457127
21447,21526,1,0.0,"('31',)",21447,21526,6.727777777777778,5.34281326594625
21526,21527,1,1.0,"('31',)",21526,21527,6.566666666666666,5.467443751559827
21527,21528,2,1.0,"('31', '49')",21527,21528,9.847826086956522,8.030332811240672
21528,18996,2,1.0,"('31', '49')",21528,18996,9.569565217391304,8.092108096085664
18996,21529,2,0.0,"('31', '49')",18996,21529,9.460869565217392,8.160199369803454
21529,10285,3,1.0,"('31', '49', '124')",21529,10285,10.66,9.852672626995014
10285,10283,3,0.5,"('31', '49', '124')",10285,10283,10.86,9.826516221562532
10283,20644,3,0.0,"('31', '49', '124')",10283,20644,11.09,9.815235203766804
20644,18447,2,1.0,"('31', '124')",20644,18447,11.35,9.798576695783828
18447,18448,3,0.0,"('31', '48', '124')",18447,18448,11.95,9.723357661349619
18448,10275,3,0.5,"('31', '48', '124')",18448,10275,12.309999999999999,9.706693295702822
10266,30828,1,1.0,"('31',)",10266,30828,5.121052631578947,6.406210437047998
21232,9898,1,0.0,"('32',)",21232,9898,2.0523809523809526,2.550611504643357
18586,16193,1,0.0,"('32',)",18586,16193,2.4047619047619047,2.7172552678164394
16193,19693,1,0.0,"('32',)",16193,19693,2.2523809523809524,2.7505670411060787
19693,19694,1,1.0,"('32',)",19693,19694,2.13,2.7847517133962154
19694,18841,1,0.0,"('32',)",19694,18841,1.94,2.7759114197910413
18841,123,1,1.0,"('32',)",18841,123,6.5,9.854668069428858
123,16185,5,0.5,"('32', '35', '439', '441', '445')",123,16185,,
16185,16186,5,0.5,"('32', '35', '439', '441', '445')",16185,16186,,
